TRANSACTION_ID,SITE_ID,PRODUCT_KEY,TRANSACTION_DATE,GRAIN,TOTAL_PRICE
TRX-212863,SI004,7,20241006,29,2987.0
TRX-389916,SI003,13,20241019,73,54677.0
TRX-888369,SI001,10,20240212,93,288300.0
TRX-733059,SI007,11,20240218,6,143940.0
TRX-921748,SI006,5,20231205,79,1299550.0
TRX-520423,SI002,11,20241110,13,311870.0
TRX-191188,SI009,8,20240903,75,674250.0
TRX-797634,SI006,6,20241002,33,592350.0
TRX-789226,SI009,16,20240917,72,19404.0
TRX-470288,SI004,11,20240711,77,1847230.0
TRX-969675,SI007,4,20240306,95,854050.0
TRX-622530,SI001,9,20240923,64,1458560.0
TRX-268027,SI003,16,20240712,9,2425.5
TRX-358269,SI008,1,20240723,93,9951.0
TRX-265304,SI001,12,20231203,87,521130.0
TRX-292498,SI005,7,20240126,12,1236.0
TRX-528210,SI002,13,20240531,62,46438.0
TRX-689283,SI002,7,20240610,92,9476.0
TRX-543514,SI009,12,20240712,16,95840.0
TRX-934159,SI001,10,20240609,59,182900.0
TRX-882209,SI005,2,20240901,21,503790.0
TRX-680573,SI010,10,20240912,38,117800.0
TRX-843921,SI002,16,20240814,37,9971.5
TRX-195302,SI006,6,20240414,19,341050.0
TRX-750119,SI006,8,20241109,48,431520.0
TRX-488351,SI005,9,20240603,89,2028310.0
TRX-306315,SI003,4,20240521,48,431520.0
TRX-858389,SI009,3,20240223,59,1297410.0
TRX-282196,SI004,5,20240724,22,361900.0
TRX-406552,SI009,9,20240416,37,843230.0
TRX-365126,SI008,9,20240704,38,866020.0
TRX-570929,SI001,9,20231125,21,478590.0
TRX-945719,SI002,8,20240410,5,44950.0
TRX-821670,SI007,4,20241116,47,422530.0
TRX-317075,SI003,5,20240827,78,1283100.0
TRX-828583,SI007,17,20240603,63,547470.0
TRX-768331,SI003,8,20240814,31,278690.0
TRX-823408,SI010,2,20241031,50,1199500.0
TRX-789444,SI001,14,20240607,46,569940.0
TRX-734707,SI006,16,20240418,98,26411.0
TRX-814955,SI010,1,20240407,91,9737.0
TRX-961021,SI007,16,20231217,9,2425.5
TRX-333931,SI001,15,20240622,98,34202.0
TRX-542947,SI010,1,20240403,39,4173.0
TRX-825330,SI010,16,20240103,24,6468.0
TRX-813906,SI001,14,20240813,55,681450.0
TRX-246847,SI003,15,20240522,97,33853.0
TRX-776958,SI001,4,20240830,51,458490.0
TRX-954142,SI001,12,20240814,15,89850.0
TRX-219795,SI005,8,20231208,96,863040.0
TRX-262751,SI003,12,20240503,4,23960.0
TRX-267938,SI006,12,20240731,45,269550.0
TRX-141929,SI007,3,20240822,31,681690.0
TRX-816563,SI005,17,20241015,88,764720.0
TRX-949882,SI008,6,20240506,38,682100.0
TRX-307751,SI007,10,20240222,96,297600.0
TRX-883872,SI007,16,20241112,7,1886.5
TRX-191037,SI002,3,20240926,25,549750.0
TRX-449960,SI007,7,20240102,45,4635.0
TRX-698430,SI005,9,20241112,78,1777620.0
TRX-408598,SI006,1,20240209,92,9844.0
TRX-527654,SI007,10,20231218,19,58900.0
TRX-332126,SI010,9,20240905,55,1253450.0
TRX-337136,SI001,4,20241116,33,296670.0
TRX-817027,SI003,4,20240402,56,503440.0
TRX-545442,SI008,3,20240408,75,1649250.0
TRX-232512,SI004,1,20240118,79,8453.0
TRX-281100,SI007,17,20241122,69,599610.0
TRX-448598,SI004,10,20240812,89,275900.0
TRX-801243,SI008,9,20240618,11,250690.0
TRX-971325,SI006,9,20231215,60,1367400.0
TRX-357757,SI007,11,20240827,68,1631320.0
TRX-501305,SI005,7,20240613,72,7416.0
TRX-578784,SI001,17,20241114,46,399740.0
TRX-537012,SI006,9,20240119,54,1230660.0
TRX-578867,SI007,9,20240302,9,205110.0
TRX-319483,SI002,11,20240415,49,1175510.0
TRX-739246,SI006,3,20240602,85,1869150.0
TRX-883474,SI003,16,20240714,58,15631.0
TRX-193039,SI010,1,20240228,17,1819.0
TRX-644074,SI009,15,20241007,5,1745.0
TRX-731960,SI006,4,20241012,4,35960.0
TRX-128665,SI005,2,20240316,45,1079550.0
TRX-134927,SI007,14,20240719,70,867300.0
TRX-610023,SI010,1,20240209,25,2675.0
TRX-981835,SI006,13,20231230,11,8239.0
TRX-821665,SI007,4,20240821,29,260710.0
TRX-408978,SI003,16,20240703,38,10241.0
TRX-238139,SI007,12,20241104,81,485190.0
TRX-785286,SI008,11,20240212,14,335860.0
TRX-749363,SI004,11,20231202,60,1439400.0
TRX-780467,SI006,12,20240307,45,269550.0
TRX-164274,SI007,4,20240906,29,260710.0
TRX-302237,SI008,8,20240224,35,314650.0
TRX-429135,SI009,1,20240218,33,3531.0
TRX-937797,SI001,15,20240906,88,30712.0
TRX-410203,SI009,8,20240403,32,287680.0
TRX-254653,SI004,6,20231127,30,538500.0
TRX-646861,SI002,7,20231124,9,927.0
TRX-736141,SI010,16,20241122,42,11319.0
TRX-961480,SI008,12,20240114,8,47920.0
TRX-193114,SI005,6,20240717,18,323100.0
TRX-654117,SI004,3,20241026,18,395820.0
TRX-827119,SI002,14,20240502,55,681450.0
TRX-461436,SI003,8,20241004,44,395560.0
TRX-167291,SI001,11,20240604,27,647730.0
TRX-354543,SI004,17,20240218,60,521400.0
TRX-959885,SI004,9,20240219,16,364640.0
TRX-817710,SI009,15,20240701,24,8376.0
TRX-197024,SI002,5,20240812,67,1102150.0
TRX-143333,SI009,1,20241009,33,3531.0
TRX-579262,SI002,6,20240513,29,520550.0
TRX-585577,SI010,4,20240503,85,764150.0
TRX-366818,SI003,3,20240420,95,2089050.0
TRX-685444,SI003,11,20241002,63,1511370.0
TRX-589330,SI006,8,20240111,97,872030.0
TRX-951013,SI002,16,20241112,5,1347.5
TRX-340938,SI006,8,20240209,63,566370.0
TRX-661377,SI005,4,20240827,69,620310.0
TRX-877420,SI005,8,20240810,65,584350.0
TRX-825221,SI002,4,20231201,44,395560.0
TRX-367458,SI007,7,20240409,32,3296.0
TRX-662880,SI004,16,20241115,45,12127.5
TRX-454319,SI006,14,20241115,83,1028370.0
TRX-211304,SI003,14,20241101,56,693840.0
TRX-776382,SI006,12,20240310,85,509150.0
TRX-712021,SI001,15,20240508,64,22336.0
TRX-912745,SI001,16,20240416,30,8085.0
TRX-705473,SI009,15,20240612,4,1396.0
TRX-906701,SI009,12,20241017,39,233610.0
TRX-100362,SI010,8,20240118,36,323640.0
TRX-193319,SI001,10,20241013,59,182900.0
TRX-320322,SI002,5,20240603,51,838950.0
TRX-726689,SI004,11,20240403,68,1631320.0
TRX-905620,SI006,12,20231215,76,455240.0
TRX-358112,SI007,1,20241101,54,5778.0
TRX-478425,SI008,2,20240417,27,647730.0
TRX-213027,SI009,3,20240930,70,1539300.0
TRX-971846,SI010,8,20240718,99,890010.0
TRX-351568,SI010,17,20240701,45,391050.0
TRX-566493,SI001,3,20240912,73,1605270.0
TRX-979418,SI002,5,20240827,39,641550.0
TRX-814183,SI008,4,20231212,25,224750.0
TRX-244070,SI007,4,20241009,42,377580.0
TRX-660651,SI008,12,20241105,48,287520.0
TRX-874692,SI002,16,20240419,98,26411.0
TRX-936951,SI010,7,20240713,33,3399.0
TRX-668091,SI001,1,20240811,72,7704.0
TRX-589257,SI009,11,20240326,24,575760.0
TRX-535154,SI004,6,20240613,77,1382150.0
TRX-388772,SI004,7,20240402,28,2884.0
TRX-171810,SI004,15,20240404,3,1047.0
TRX-613829,SI005,7,20240215,99,10197.0
TRX-639168,SI002,4,20240303,12,107880.0
TRX-532155,SI010,2,20240405,86,2063140.0
TRX-469374,SI007,1,20240308,2,214.0
TRX-672337,SI003,15,20231224,45,15705.0
TRX-465659,SI002,10,20240211,88,272800.0
TRX-881553,SI008,16,20231129,55,14822.5
TRX-409618,SI007,8,20240905,51,458490.0
TRX-696614,SI004,8,20240521,73,656270.0
TRX-836389,SI001,13,20231225,99,74151.0
TRX-981635,SI005,3,20240621,68,1495320.0
TRX-960873,SI010,12,20240106,55,329450.0
TRX-858085,SI005,17,20231127,13,112970.0
TRX-322821,SI003,17,20241113,70,608300.0
TRX-233408,SI009,17,20240817,93,808170.0
TRX-520069,SI003,7,20240711,40,4120.0
TRX-835778,SI005,6,20240204,37,664150.0
TRX-819618,SI010,17,20240429,46,399740.0
TRX-443108,SI001,13,20240915,92,68908.0
TRX-788899,SI007,1,20240110,72,7704.0
TRX-953537,SI009,13,20240616,41,30709.0
TRX-570385,SI002,12,20240929,97,581030.0
TRX-725064,SI008,12,20240209,48,287520.0
TRX-208663,SI008,16,20240102,45,12127.5
TRX-355950,SI003,10,20241118,19,58900.0
TRX-908164,SI008,3,20240220,90,1979100.0
TRX-132690,SI008,5,20240220,21,345450.0
TRX-403415,SI001,6,20241122,37,664150.0
TRX-609706,SI008,4,20240105,55,494450.0
TRX-777650,SI005,12,20240713,20,119800.0
TRX-402045,SI006,2,20240811,1,23990.0
TRX-984107,SI001,16,20240915,78,21021.0
TRX-604249,SI005,14,20240107,62,768180.0
TRX-563007,SI009,9,20241026,44,1002760.0
TRX-281596,SI009,13,20241025,60,44940.0
TRX-262772,SI004,16,20240908,25,6737.5
TRX-544738,SI004,2,20240920,1,23990.0
TRX-445417,SI008,7,20241028,20,2060.0
TRX-945142,SI007,4,20240808,84,755160.0
TRX-231394,SI003,8,20231201,31,278690.0
TRX-915794,SI001,5,20240623,63,1036350.0
TRX-659597,SI007,13,20240306,62,46438.0
TRX-944168,SI002,10,20240805,70,217000.0
TRX-640581,SI010,8,20231217,97,872030.0
TRX-424883,SI008,4,20240415,18,161820.0
TRX-488417,SI003,8,20240531,3,26970.0
TRX-137448,SI006,4,20241018,69,620310.0
TRX-227009,SI008,5,20240715,79,1299550.0
TRX-991726,SI001,15,20240505,43,15007.0
TRX-284743,SI009,6,20241122,14,251300.0
TRX-487839,SI004,6,20241017,17,305150.0
TRX-307319,SI004,11,20240304,40,959600.0
TRX-643908,SI004,9,20240326,15,341850.0
TRX-513277,SI006,5,20240619,13,213850.0
TRX-467594,SI008,12,20240209,72,431280.0
TRX-100495,SI006,9,20240417,58,1321820.0
TRX-731292,SI010,11,20240526,64,1535360.0
TRX-869478,SI008,17,20231130,92,799480.0
TRX-927616,SI001,9,20240703,16,364640.0
TRX-730900,SI005,9,20240224,58,1321820.0
TRX-882430,SI010,7,20240527,1,103.0
TRX-355306,SI002,15,20240801,94,32806.0
TRX-968112,SI005,4,20240305,22,197780.0
TRX-795434,SI009,7,20240901,25,2575.0
TRX-283887,SI008,17,20240121,60,521400.0
TRX-177202,SI001,13,20240211,99,74151.0
TRX-128583,SI006,11,20240726,71,1703290.0
TRX-703600,SI010,3,20231203,55,1209450.0
TRX-505762,SI001,3,20240707,92,2023080.0
TRX-384667,SI004,10,20240714,73,226300.0
TRX-763791,SI004,12,20240419,25,149750.0
TRX-998736,SI007,1,20240714,51,5457.0
TRX-750102,SI010,1,20240830,24,2568.0
TRX-631081,SI009,5,20240420,99,1628550.0
TRX-717918,SI003,2,20240326,16,383840.0
TRX-824725,SI009,12,20240301,34,203660.0
TRX-734053,SI010,11,20240731,37,887630.0
TRX-307368,SI002,5,20241012,5,82250.0
TRX-512668,SI008,13,20241029,45,33705.0
TRX-520986,SI010,13,20240227,12,8988.0
TRX-178709,SI010,15,20240916,69,24081.0
TRX-192250,SI002,4,20240125,27,242730.0
TRX-369945,SI007,6,20240113,29,520550.0
TRX-227983,SI001,11,20240502,94,2255060.0
TRX-172161,SI009,2,20240921,69,1655310.0
TRX-422017,SI009,5,20240220,12,197400.0
TRX-165890,SI005,10,20240422,28,86800.0
TRX-495984,SI002,3,20240226,63,1385370.0
TRX-685520,SI006,8,20240805,1,8990.0
TRX-721307,SI002,10,20231202,59,182900.0
TRX-924352,SI007,9,20231223,45,1025550.0
TRX-388303,SI002,12,20231127,51,305490.0
TRX-785004,SI010,10,20241019,16,49600.0
TRX-751152,SI009,17,20240904,88,764720.0
TRX-576903,SI003,15,20240103,19,6631.0
TRX-709734,SI002,13,20241101,6,4494.0
TRX-549832,SI001,9,20240328,99,2256210.0
TRX-584007,SI008,17,20231124,30,260700.0
TRX-204646,SI009,5,20240204,60,987000.0
TRX-125867,SI002,11,20240924,55,1319450.0
TRX-562779,SI004,7,20241101,21,2163.0
TRX-783438,SI009,9,20231225,62,1412980.0
TRX-432428,SI010,14,20240329,37,458430.0
TRX-347347,SI004,3,20241029,76,1671240.0
TRX-981298,SI007,13,20240130,19,14231.0
TRX-786106,SI010,15,20240820,70,24430.0
TRX-831848,SI003,1,20240522,28,2996.0
TRX-233102,SI001,6,20241120,4,71800.0
TRX-925372,SI003,15,20241026,16,5584.0
TRX-651796,SI004,9,20240830,88,2005520.0
TRX-448899,SI001,17,20240406,83,721270.0
TRX-345350,SI007,6,20240331,87,1561650.0
TRX-765390,SI008,15,20240610,50,17450.0
TRX-599612,SI009,3,20240910,9,197910.0
TRX-687551,SI002,4,20240228,11,98890.0
TRX-876975,SI010,11,20240601,38,911620.0
TRX-764062,SI010,14,20240618,23,284970.0
TRX-970335,SI002,3,20241023,83,1825170.0
TRX-775527,SI003,16,20240720,34,9163.0
TRX-475579,SI003,8,20240530,63,566370.0
TRX-344382,SI001,15,20240326,99,34551.0
TRX-933541,SI003,8,20240328,80,719200.0
TRX-712444,SI010,14,20240228,93,1152270.0
TRX-310948,SI008,1,20240427,95,10165.0
TRX-597483,SI003,8,20240330,21,188790.0
TRX-413382,SI002,16,20240829,12,3234.0
TRX-222028,SI001,5,20240902,77,1266650.0
TRX-749111,SI001,11,20240906,75,1799250.0
TRX-371435,SI001,7,20231215,96,9888.0
TRX-735288,SI008,13,20240808,21,15729.0
TRX-996048,SI010,4,20240501,44,395560.0
TRX-738479,SI005,10,20240919,67,207700.0
TRX-606590,SI006,1,20241113,3,321.0
TRX-284723,SI008,16,20241122,13,3503.5
TRX-183231,SI003,4,20240624,5,44950.0
TRX-206901,SI010,7,20241011,56,5768.0
TRX-518815,SI009,2,20240310,97,2327030.0
TRX-623122,SI002,8,20240808,92,827080.0
TRX-737422,SI010,14,20240217,17,210630.0
TRX-715909,SI004,7,20241016,79,8137.0
TRX-214337,SI004,4,20240416,41,368590.0
TRX-751820,SI009,5,20240824,75,1233750.0
TRX-218397,SI006,4,20240127,4,35960.0
TRX-336157,SI002,3,20231207,4,87960.0
TRX-934881,SI004,13,20240714,32,23968.0
TRX-750776,SI002,7,20240726,77,7931.0
TRX-287126,SI002,3,20240913,44,967560.0
TRX-625654,SI010,16,20241030,21,5659.5
TRX-677047,SI001,5,20240407,18,296100.0
TRX-728116,SI006,9,20240115,89,2028310.0
TRX-717142,SI009,7,20240128,7,721.0
TRX-640431,SI008,8,20240721,69,620310.0
TRX-174871,SI007,7,20240525,4,412.0
TRX-346350,SI002,8,20240524,72,647280.0
TRX-802720,SI004,8,20240521,88,791120.0
TRX-563950,SI008,7,20240831,37,3811.0
TRX-941410,SI010,16,20240502,54,14553.0
TRX-875732,SI001,8,20240104,18,161820.0
TRX-988797,SI004,17,20240610,48,417120.0
TRX-933909,SI002,17,20231224,94,816860.0
TRX-888941,SI001,4,20240129,22,197780.0
TRX-881205,SI009,12,20240920,4,23960.0
TRX-528771,SI002,4,20240512,6,53940.0
TRX-771029,SI001,17,20240121,67,582230.0
TRX-270210,SI006,1,20241101,85,9095.0
TRX-314789,SI010,15,20240327,21,7329.0
TRX-451619,SI008,15,20240404,48,16752.0
TRX-804132,SI009,13,20231210,93,69657.0
TRX-720340,SI010,7,20231207,40,4120.0
TRX-284190,SI009,9,20240101,93,2119470.0
TRX-618417,SI008,3,20241014,28,615720.0
TRX-256217,SI003,7,20241105,16,1648.0
TRX-722135,SI003,4,20241009,19,170810.0
TRX-679965,SI009,6,20240123,12,215400.0
TRX-585833,SI004,13,20240228,40,29960.0
TRX-749511,SI008,11,20240402,46,1103540.0
TRX-755255,SI001,6,20240630,56,1005200.0
TRX-634168,SI002,2,20240417,73,1751270.0
TRX-635392,SI010,15,20240910,24,8376.0
TRX-469131,SI008,15,20240918,82,28618.0
TRX-342041,SI006,9,20240621,61,1390190.0
TRX-507872,SI003,13,20240204,65,48685.0
TRX-219128,SI009,16,20231219,84,22638.0
TRX-326065,SI004,6,20240308,5,89750.0
TRX-769022,SI007,4,20240913,84,755160.0
TRX-728547,SI001,17,20240717,15,130350.0
TRX-778529,SI005,16,20241104,24,6468.0
TRX-977666,SI006,13,20240601,23,17227.0
TRX-786989,SI001,15,20231230,71,24779.0
TRX-532750,SI001,12,20231223,61,365390.0
TRX-260338,SI002,11,20240210,84,2015160.0
TRX-310959,SI002,10,20241013,95,294500.0
TRX-429567,SI001,8,20231221,46,413540.0
TRX-685499,SI003,10,20240808,78,241800.0
TRX-296207,SI002,7,20240205,47,4841.0
TRX-172691,SI010,16,20241003,21,5659.5
TRX-172305,SI006,10,20240723,46,142600.0
TRX-261742,SI007,17,20240319,87,756030.0
TRX-146840,SI002,3,20240203,70,1539300.0
TRX-783313,SI001,2,20240127,72,1727280.0
TRX-940147,SI009,4,20241020,16,143840.0
TRX-158520,SI007,8,20240908,4,35960.0
TRX-691340,SI001,8,20231203,35,314650.0
TRX-923086,SI002,5,20240505,85,1398250.0
TRX-695873,SI004,13,20241019,66,49434.0
TRX-322571,SI006,14,20240421,83,1028370.0
TRX-517048,SI007,15,20240807,8,2792.0
TRX-316257,SI010,13,20241028,45,33705.0
TRX-602594,SI010,9,20240408,21,478590.0
TRX-257776,SI007,3,20240729,2,43980.0
TRX-199795,SI001,7,20240910,6,618.0
TRX-862336,SI006,13,20240620,4,2996.0
TRX-395757,SI008,10,20241106,22,68200.0
TRX-637947,SI004,8,20240803,39,350610.0
TRX-564514,SI005,16,20240709,74,19943.0
TRX-846808,SI002,8,20240807,84,755160.0
TRX-981281,SI005,17,20240418,78,677820.0
TRX-981042,SI003,14,20240706,97,1201830.0
TRX-812545,SI002,3,20241009,5,109950.0
TRX-429273,SI006,16,20240903,8,2156.0
TRX-699822,SI003,2,20231212,74,1775260.0
TRX-633987,SI002,4,20240815,79,710210.0
TRX-101842,SI005,17,20240604,88,764720.0
TRX-230512,SI003,1,20240428,18,1926.0
TRX-730426,SI009,7,20240419,25,2575.0
TRX-144100,SI003,8,20240430,75,674250.0
TRX-736724,SI002,16,20240313,32,8624.0
TRX-142068,SI006,3,20240615,78,1715220.0
TRX-511271,SI004,8,20240211,71,638290.0
TRX-163875,SI006,12,20240716,15,89850.0
TRX-683973,SI005,7,20240529,53,5459.0
TRX-410757,SI007,16,20241001,67,18056.5
TRX-802748,SI007,4,20240628,32,287680.0
TRX-733509,SI002,16,20241010,61,16439.5
TRX-647418,SI001,12,20240305,25,149750.0
TRX-980160,SI008,4,20240306,21,188790.0
TRX-931750,SI005,1,20240701,20,2140.0
TRX-822026,SI004,4,20240906,88,791120.0
TRX-439345,SI003,5,20240513,68,1118600.0
TRX-412200,SI009,10,20240324,43,133300.0
TRX-849883,SI004,1,20240222,76,8132.0
TRX-793494,SI006,10,20240410,38,117800.0
TRX-979033,SI007,12,20240905,85,509150.0
TRX-872341,SI006,14,20240120,76,941640.0
TRX-231817,SI001,1,20241114,64,6848.0
TRX-411803,SI003,15,20240511,66,23034.0
TRX-359329,SI006,4,20240203,68,611320.0
TRX-599063,SI008,5,20240825,82,1348900.0
TRX-758735,SI008,17,20240317,86,747340.0
TRX-932926,SI006,8,20231125,51,458490.0
TRX-248486,SI003,17,20241001,61,530090.0
TRX-626582,SI007,4,20240419,81,728190.0
TRX-593360,SI010,8,20240808,38,341620.0
TRX-862249,SI003,17,20240504,28,243320.0
TRX-908308,SI002,9,20240515,49,1116710.0
TRX-712827,SI005,13,20240528,82,61418.0
TRX-367715,SI004,4,20231231,35,314650.0
TRX-778483,SI010,2,20240202,72,1727280.0
TRX-367907,SI008,7,20240730,60,6180.0
TRX-316060,SI009,3,20241027,97,2133030.0
TRX-809457,SI006,12,20241006,13,77870.0
TRX-723432,SI008,12,20240423,96,575040.0
TRX-822342,SI010,16,20240929,65,17517.5
TRX-261526,SI006,8,20231213,35,314650.0
TRX-385525,SI008,11,20240517,82,1967180.0
TRX-842859,SI009,10,20240103,14,43400.0
TRX-742138,SI010,15,20241107,45,15705.0
TRX-466499,SI005,17,20241121,100,869000.0
TRX-547261,SI001,7,20240526,66,6798.0
TRX-787880,SI006,16,20231219,75,20212.5
TRX-545451,SI006,9,20241104,28,638120.0
TRX-973952,SI008,4,20240912,99,890010.0
TRX-753417,SI008,8,20231227,84,755160.0
TRX-892854,SI007,9,20240710,48,1093920.0
TRX-460200,SI008,3,20240120,68,1495320.0
TRX-781537,SI001,4,20240329,67,602330.0
TRX-587429,SI004,8,20240725,48,431520.0
TRX-536003,SI006,3,20231229,5,109950.0
TRX-561951,SI010,10,20241115,61,189100.0
TRX-275085,SI005,1,20241010,51,5457.0
TRX-671576,SI009,12,20240721,59,353410.0
TRX-706439,SI001,5,20241113,2,32900.0
TRX-885148,SI008,16,20240820,2,539.0
TRX-366493,SI003,5,20240617,10,164500.0
TRX-636039,SI004,10,20240830,12,37200.0
TRX-224899,SI008,1,20240527,69,7383.0
TRX-214797,SI002,6,20240102,69,1238550.0
TRX-430033,SI005,11,20240628,83,1991170.0
TRX-342837,SI007,8,20240101,18,161820.0
TRX-282235,SI005,12,20240201,28,167720.0
TRX-853479,SI002,17,20240215,11,95590.0
TRX-504059,SI010,3,20240807,61,1341390.0
TRX-264604,SI001,12,20240620,86,515140.0
TRX-537490,SI009,2,20240308,66,1583340.0
TRX-888635,SI004,6,20241008,16,287200.0
TRX-289130,SI001,9,20240617,72,1640880.0
TRX-778320,SI002,14,20240118,62,768180.0
TRX-661820,SI003,4,20241008,69,620310.0
TRX-296386,SI003,4,20240408,15,134850.0
TRX-732613,SI006,8,20240715,88,791120.0
TRX-939626,SI008,9,20241105,63,1435770.0
TRX-487483,SI005,16,20240626,26,7007.0
TRX-717804,SI002,10,20240217,99,306900.0
TRX-927242,SI005,16,20240829,42,11319.0
TRX-110889,SI006,1,20241104,85,9095.0
TRX-901062,SI009,5,20241010,63,1036350.0
TRX-718822,SI009,14,20240418,83,1028370.0
TRX-514022,SI008,6,20240703,63,1130850.0
TRX-106574,SI009,3,20240828,43,945570.0
TRX-174521,SI004,16,20231206,90,24255.0
TRX-950828,SI009,7,20240526,94,9682.0
TRX-910059,SI009,2,20240816,33,791670.0
TRX-227108,SI002,4,20240912,47,422530.0
TRX-143011,SI004,3,20240910,69,1517310.0
TRX-827001,SI002,12,20240415,89,533110.0
TRX-402476,SI001,15,20240229,80,27920.0
TRX-264102,SI002,7,20240827,52,5356.0
TRX-778018,SI010,9,20240328,45,1025550.0
TRX-509759,SI008,11,20240705,57,1367430.0
TRX-345420,SI004,14,20240126,37,458430.0
TRX-949455,SI001,4,20231225,97,872030.0
TRX-914009,SI009,3,20241112,60,1319400.0
TRX-129087,SI001,11,20240620,32,767680.0
TRX-459485,SI009,16,20240521,22,5929.0
TRX-554478,SI006,17,20240729,61,530090.0
TRX-489143,SI003,11,20240714,58,1391420.0
TRX-548102,SI009,11,20240507,59,1415410.0
TRX-321220,SI001,3,20240830,1,21990.0
TRX-126021,SI005,4,20240913,57,512430.0
TRX-327017,SI004,10,20241030,65,201500.0
TRX-945308,SI004,3,20240716,66,1451340.0
TRX-849536,SI007,11,20240626,96,2303040.0
TRX-496289,SI009,1,20231129,24,2568.0
TRX-858319,SI005,2,20241110,94,2255060.0
TRX-789357,SI009,10,20240831,86,266600.0
TRX-323516,SI006,8,20240109,68,611320.0
TRX-479827,SI010,17,20231212,58,504020.0
TRX-725305,SI010,8,20231208,93,836070.0
TRX-533197,SI007,8,20240329,84,755160.0
TRX-781636,SI009,1,20241030,42,4494.0
TRX-927008,SI010,8,20240920,29,260710.0
TRX-948437,SI007,11,20240901,5,119950.0
TRX-143099,SI001,15,20231130,95,33155.0
TRX-377366,SI007,7,20240408,95,9785.0
TRX-298502,SI004,4,20240705,78,701220.0
TRX-971210,SI008,4,20241026,11,98890.0
TRX-632795,SI005,6,20240917,96,1723200.0
TRX-953457,SI005,4,20240220,15,134850.0
TRX-781493,SI008,11,20240325,28,671720.0
TRX-581313,SI009,4,20241013,45,404550.0
TRX-661732,SI008,12,20240819,64,383360.0
TRX-143623,SI008,4,20240105,5,44950.0
TRX-974189,SI007,7,20231202,66,6798.0
TRX-236939,SI009,15,20241016,24,8376.0
TRX-614732,SI003,17,20240406,54,469260.0
TRX-948036,SI005,2,20240406,61,1463390.0
TRX-763523,SI008,3,20240203,90,1979100.0
TRX-869237,SI005,13,20241016,43,32207.0
TRX-493891,SI005,1,20240811,63,6741.0
TRX-436378,SI005,2,20241002,31,743690.0
TRX-617327,SI003,7,20240412,52,5356.0
TRX-749928,SI008,11,20231201,76,1823240.0
TRX-842647,SI004,12,20240827,79,473210.0
TRX-969192,SI002,13,20241113,93,69657.0
TRX-389931,SI002,13,20240628,10,7490.0
TRX-789007,SI008,9,20240119,70,1595300.0
TRX-519888,SI002,9,20240125,57,1299030.0
TRX-188206,SI006,2,20240715,54,1295460.0
TRX-445518,SI009,9,20240316,35,797650.0
TRX-766007,SI010,5,20240701,8,131600.0
TRX-800456,SI001,8,20240616,58,521420.0
TRX-861654,SI008,3,20240626,54,1187460.0
TRX-752827,SI008,11,20240710,43,1031570.0
TRX-540662,SI008,13,20240109,50,37450.0
TRX-234398,SI009,7,20240721,58,5974.0
TRX-423567,SI010,14,20240202,38,470820.0
TRX-627721,SI001,5,20240712,49,806050.0
TRX-879880,SI003,2,20241116,16,383840.0
TRX-179760,SI009,1,20240227,71,7597.0
TRX-713535,SI007,12,20240630,9,53910.0
TRX-104020,SI008,10,20240601,63,195300.0
TRX-756991,SI004,9,20240102,49,1116710.0
TRX-113777,SI003,10,20240807,52,161200.0
TRX-765661,SI003,14,20240709,21,260190.0
TRX-981019,SI003,16,20231215,54,14553.0
TRX-243886,SI008,15,20241121,52,18148.0
TRX-477575,SI004,5,20240326,39,641550.0
TRX-694985,SI002,6,20241115,61,1094950.0
TRX-525349,SI007,12,20240714,20,119800.0
TRX-104478,SI001,11,20240505,83,1991170.0
TRX-989151,SI009,8,20240318,9,80910.0
TRX-375921,SI001,10,20240809,70,217000.0
TRX-397783,SI010,17,20240509,1,8690.0
TRX-103253,SI009,14,20240529,82,1015980.0
TRX-759864,SI001,10,20240921,5,15500.0
TRX-116476,SI002,3,20240216,41,901590.0
TRX-920364,SI008,2,20240114,43,1031570.0
